URL,Company Name,Company URL,Job Title,Description Summary,Skills,Compensation,Location,Employment Type,Experience Level,Department,Crypto Focus,Source,Date
https://job-boards.greenhouse.io/blockchain/jobs/7851666,Blockchain.com,blockchain.com,"Compliance Associate, Assurance, Governance & Testing","The Compliance Associate will lead and enhance the global Compliance Assurance and Testing program, ensuring compliance with regulatory requirements. This role involves executing complex testing, synthesizing results for stakeholders, and providing consultative assurance during product design.",Compliance Assurance; Governance; Internal Audit; AML; CTF; GRC platforms; Data Analysis; Risk Management; CAMS; ICA,Competitive full-time salary based on experience and meaningful equity,Buenos Aires,Full-time,Mid,Compliance,Infrastructure,Greenhouse: Blockchain.com,2026-04-24T12:30:28-04:00
https://job-boards.greenhouse.io/blockchain/jobs/7851546,Blockchain.com,blockchain.com,BSA Compliance Associate,"The BSA Compliance Associate will support the Financial Crimes Compliance program by conducting investigations of transaction monitoring alerts, drafting Suspicious Activity Reports, and assisting with regulatory exams and audits. The role requires strong analytical skills and the ability to manage multiple compliance activities.",BSA/AML compliance; financial crimes investigations; transaction monitoring; regulatory support; analytical skills; written communication; organizational skills; sanctions compliance; CAMS,,Buenos Aires,Full-time,Mid,Compliance,Infrastructure,Greenhouse: Blockchain.com,2026-04-24T12:10:52-04:00
https://job-boards.greenhouse.io/blockchain/jobs/7851484,Blockchain.com,blockchain.com,Deputy BSA & Sanctions Officer,"The Deputy BSA & Sanctions Officer will support the design and execution of Blockchain.com's global BSA/AML and Sanctions compliance program. This role involves overseeing compliance operations, managing regulatory engagements, and ensuring adherence to U.S. regulations and best practices.",BSA/AML compliance; regulatory engagement; transaction monitoring; risk assessment; SAR filings; financial crimes compliance; project management; analytical skills; communication skills; stakeholder management,,Dallas,Full-time,Senior,Compliance,Infrastructure,Greenhouse: Blockchain.com,2026-04-24T11:56:20-04:00
https://jobs.ashbyhq.com/Elliptic/3986b0ab-73de-4ef8-9567-0f6c96d5c3a6,Elliptic,,Lead DevOps Engineer,,,,,,,,,Ashby: Elliptic,2026-04-24T15:51:58.622+00:00
https://jobs.lever.co/infstones/493f4c0b-bf4c-460b-8f86-5fc257d14609,InfStones,infstones.com,Sales Representative,"The Sales Representative at InfStones will act as the market-facing representative, demonstrating the company's capabilities to prospects and customers in the blockchain industry. The role involves collaborating with various teams to drive sales and achieve targets while engaging effectively with clients.",Sales; Blockchain; Crypto; CRM Software; Communication; Business Development; Node Management; API; DeFi; NFT,,"Texas, USA (Remote Acceptable)",Contract,Mid,Sales,Infrastructure,Lever: InfStones,2026-04-24T15:32:56.012Z
https://jobs.lever.co/anchorage/91f7231c-f99c-4f0d-b9fa-bafe137b5aad,Anchorage Digital,anchorage.com,Government Solutions Architect,"The Government Solutions Architect will drive growth and operational excellence for Anchorage Digital's public sector business, serving as a strategic advisor to clients in law enforcement and regulatory agencies. The role requires fluency in government operations and digital asset infrastructure, leading solution design and collaborating with various teams.",digital asset infrastructure; crypto custody; RFP; RFI; compliance frameworks; secure integrations; program management; government operations; institutional-grade reporting; key management,,Remote,Full-time,Senior,Prime Services,Infrastructure,Lever: Anchorage Digital,2026-04-24T15:19:23.693Z
https://jobs.lever.co/moonpay/0a46a9e3-0581-4421-beb0-e8147f921293,MoonPay,,"Fraud Analyst, Fraud Investigations",,,,,,,,,Lever: MoonPay,2026-04-24T13:38:39.156Z
https://job-boards.eu.greenhouse.io/bitpanda/jobs/4849999101,Bitpanda,bitpanda.com,"iOS Engineer, Swift (Onboarding & Verification)",The iOS Engineer will design and build the onboarding and verification experience for Bitpanda's native iOS app. This role involves creating seamless user journeys that comply with regulatory requirements and improve user conversion rates.,Swift; iOS; UIKit; SwiftUI; AML; KYC; identity verification; SDK integration,,"Barcelona, Spain",Full-time,Mid,Engineering,Infrastructure,Greenhouse: Bitpanda,2026-04-24T09:10:14-04:00
https://job-boards.eu.greenhouse.io/bitpanda/jobs/4849606101,Bitpanda,bitpanda.com,Offensive Security Engineer,"As an Offensive Security Engineer at Bitpanda, you will perform in-depth penetration tests and collaborate with engineering teams to identify and remediate security vulnerabilities. Your role will involve developing proof of concepts and contributing to threat modeling to enhance product security.",Penetration Testing; OWASP; SANS; Threat Modeling; Vulnerability Assessment; API Security; Web Application Security; DevOps; Security Architecture; Risk Management,,"Vienna, Austria",Full-time,Mid,Engineering,Security,Greenhouse: Bitpanda,2026-04-24T08:38:23-04:00
https://job-boards.greenhouse.io/luno/jobs/7850122,Luno,luno.com,Business Development Manager,The Business Development Manager at Luno will focus on building partnerships and expanding the company's market presence. The role involves strategic planning and execution to drive growth and enhance customer engagement.,,,Remote,Full-time,Mid,Business Development,,Greenhouse: Luno,2026-04-24T08:18:56-04:00
https://coinbase.getro.com/companies/salt-ai-2/jobs/76083945-senior-full-stack-platform-engineer#content,Salt AI,salt.ai,Senior Full Stack Platform Engineer,"As a Senior Full Stack Engineer with a backend focus, you will design and build the core services, APIs, and data flows that power Salt’s AI orchestration platform. You will collaborate with product, AI/ML, and customer-facing teams to develop reliable systems that scale across various use cases.",APIs; AI; Machine Learning; High-Performance Computing; Data Flows; Software Engineering; Cloud Computing; Scalable Systems,,"Los Angeles, CA, USA · Remote",Full-time,Senior,Engineering,Infrastructure,Jobs | Coinbase Job Board,2026-04-24T12:13:01.000Z
https://job-boards.greenhouse.io/okx/jobs/7712939003,OKX,okx.com,Staff/Senior Staff Frontend Engineer - Growth,"The Staff/Senior Staff Frontend Engineer - Growth at OKX will architect and maintain frontend solutions, focusing on user acquisition and engagement. The role involves leveraging AI tools to enhance development workflows and collaborating with cross-functional teams to improve user experience.",React; TypeScript; HTML5; CSS3; JavaScript; AI coding tools; npm; webpack; git; MCP,,"Singapore, Singapore",Full-time,Senior,Engineering,Infrastructure,Greenhouse: OKX,2026-04-24T06:46:16-04:00
https://www.citadelsecurities.com/careers/details/senior-python-software-engineer/,Citadel Securities,citadelsecurities.com,Senior Python Software Engineer,"The Senior Python Software Engineer at Citadel Securities will design, develop, test, and deploy software solutions to optimize performance and efficiency across the firm. The role involves collaborating with business leaders to address complex technical problems and deliver custom technology solutions.",Python; Linux; SQL; C; kdb; Machine Learning; Statistical Methods; Scripting; Distributed Systems; SDLC,"$125,000 to $350,000","London, New York",Full-time,Mid,Engineering,Trading,Jobs | Paradigm Job Board,2026-04-24T09:44:12.000Z
https://circle.wd1.myworkdayjobs.com/Circle/job/Bangalore---remote-first-in-India/Senior-Analyst---Treasury-Shared-Services_JR101004,Circle,,Senior Analyst - Treasury Shared Services,,,,,,,,,Jobs at Pantera Capital Companies | Pantera Capital,2026-04-24T09:44:02.000Z
https://job-boards.eu.greenhouse.io/bitpanda/jobs/4844323101,Bitpanda,bitpanda.com,"Associate, Customer Support - Live chat","As a Customer Support Associate at Bitpanda, you will be the first point of contact for users, providing assistance via live chat and tickets. This role offers hands-on experience in a fast-paced fintech environment, focusing on customer satisfaction and support.",Customer Support; Live Chat; Fintech; Crypto; Problem Solving; Communication; German; English,,"Vienna, Austria",Full-time,Entry,Customer Support,Trading,Greenhouse: Bitpanda,2026-04-24T05:39:07-04:00
https://job-boards.greenhouse.io/okx/jobs/7712844003,OKX,okx.com,"Product Manager / Director, AI Trading","The role involves managing the product roadmap for AI Trading features, focusing on AI-assisted strategy recommendations and intelligent trading interfaces. The Product Manager will collaborate with engineering, data science, and design teams to deliver AI-native features that enhance user trading experiences.",AI; Machine Learning; Python; Product Management; Crypto Trading; User Experience Design; Data Analysis; API Development; Prompt Engineering; Trading Strategies,,"Singapore, Singapore",Full-time,Mid,Product Management,Trading,Greenhouse: OKX,2026-04-24T03:51:47-04:00
https://www.citadelsecurities.com/careers/details/fixed-income-sales-senior-analyst/,Citadel Securities,citadelsecurities.com,"Fixed Income Sales, Senior Analyst",The Fixed Income Sales Senior Analyst Program offers early-career professionals comprehensive training and exposure to the Fixed Income sales lifecycle. Participants will support the sales team by assisting with trade execution and delivering market insights to clients.,financial markets; trading lifecycles; fixed income products; market analysis; client engagement; communication; organizational skills; risk awareness,"$100,000 to $175,000","New York, London, Paris",Full-time,Entry,Sales,,Jobs | Paradigm Job Board,2026-04-24T07:00:43.000Z
https://www.citadelsecurities.com/careers/details/crypto-quantitative-developer/,Citadel Securities,citadelsecurities.com,Crypto Quantitative Developer,"The Crypto Quantitative Developer will build and optimize high-performance trading systems for crypto markets, collaborating with quantitative researchers and traders. The role requires strong proficiency in C and experience in developing production trading systems.",C; Linux; Networking; Concurrency; Data Structures; Algorithms; Low-latency Systems; Quantitative Finance; Market Microstructure; Execution Strategies,"$175,000 to $350,000","London, New York",Full-time,Mid,Engineering,Trading,Jobs | Paradigm Job Board,2026-04-24T06:45:43.000Z
https://www.citadelsecurities.com/careers/details/crypto-quant-researcher/,Citadel Securities,citadelsecurities.com,Crypto Quant Researcher,"The Crypto Quant Researcher at Citadel Securities will conduct research and statistical analyses in crypto markets, develop and test automated trading strategies, and work with large data sets to predict market patterns. The role requires strong analytical skills and proficiency in programming and statistical techniques.",Python; R; Matlab; C; time-series analysis; machine learning; pattern recognition; NLP; statistical analysis; data-driven research,"$250,000 to $350,000","Hong Kong, London, Miami, New York, Singapore",Full-time,Mid,Quantitative Research,Trading,Jobs | Paradigm Job Board,2026-04-24T06:30:43.000Z
